,Old Norse Root,Icelandic Word,Norwegian Nynorsk Word,Old Norse URL,Icelandic URL,Norwegian Nynorsk URL
804,sunnudagr,sunnudagur,sundag,https://en.wiktionary.org/wiki/sunnudagr#Old_Norse,https://en.wiktionary.org/wiki/sunnudagur,https://en.wiktionary.org/wiki/sundag
805,sunnudagr,sunnudagur,søndag,https://en.wiktionary.org/wiki/sunnudagr#Old_Norse,https://en.wiktionary.org/wiki/sunnudagur,https://en.wiktionary.org/wiki/s%C3%B8ndag
806,suðr,suður,sør,https://en.wiktionary.org/wiki/su%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/su%C3%B0ur,https://en.wiktionary.org/wiki/s%C3%B8r
807,svala,svala,svale,https://en.wiktionary.org/wiki/svala#Old_Norse,https://en.wiktionary.org/wiki/svala,https://en.wiktionary.org/wiki/svale
808,svalr,svalur,sval,https://en.wiktionary.org/wiki/svalr#Old_Norse,https://en.wiktionary.org/wiki/svalur,https://en.wiktionary.org/wiki/sval
809,svanr,svanur,svane,https://en.wiktionary.org/wiki/svanr#Old_Norse,https://en.wiktionary.org/wiki/svanur,https://en.wiktionary.org/wiki/svane
810,svar,svar,svar,https://en.wiktionary.org/wiki/svar#Old_Norse,https://en.wiktionary.org/wiki/svar,https://en.wiktionary.org/wiki/svar
811,svara,svara,svara,https://en.wiktionary.org/wiki/svara#Old_Norse,https://en.wiktionary.org/wiki/svara,https://en.wiktionary.org/wiki/svara
812,svartr,svartur,svart,https://en.wiktionary.org/wiki/svartr#Old_Norse,https://en.wiktionary.org/wiki/svartur,https://en.wiktionary.org/wiki/svart
813,svefn,svefn,søvn,https://en.wiktionary.org/wiki/svefn#Old_Norse,https://en.wiktionary.org/wiki/svefn,https://en.wiktionary.org/wiki/s%C3%B8vn
814,sverja,sverja,sverja,https://en.wiktionary.org/wiki/sverja#Old_Norse,https://en.wiktionary.org/wiki/sverja,https://en.wiktionary.org/wiki/sverja
815,sverð,sverð,sverd,https://en.wiktionary.org/wiki/sver%C3%B0#Old_Norse,https://en.wiktionary.org/wiki/sver%C3%B0,https://en.wiktionary.org/wiki/sverd
816,svik,svik,svik,https://en.wiktionary.org/wiki/svik#Old_Norse,https://en.wiktionary.org/wiki/svik,https://en.wiktionary.org/wiki/svik
817,svífa,svífa,sviva,https://en.wiktionary.org/wiki/sv%C3%ADfa#Old_Norse,https://en.wiktionary.org/wiki/sv%C3%ADfa,https://en.wiktionary.org/wiki/sviva
818,svín,svín,svin,https://en.wiktionary.org/wiki/sv%C3%ADn#Old_Norse,https://en.wiktionary.org/wiki/sv%C3%ADn,https://en.wiktionary.org/wiki/svin
819,svíða,svíða,svi,https://en.wiktionary.org/wiki/sv%C3%AD%C3%B0a#Old_Norse,https://en.wiktionary.org/wiki/sv%C3%AD%C3%B0a,https://en.wiktionary.org/wiki/svi
820,syngva,syngja,syngja,https://en.wiktionary.org/wiki/syngva#Old_Norse,https://en.wiktionary.org/wiki/syngja,https://en.wiktionary.org/wiki/syngja
821,syrgja,syrgja,sørge,https://en.wiktionary.org/wiki/syrgja#Old_Norse,https://en.wiktionary.org/wiki/syrgja,https://en.wiktionary.org/wiki/s%C3%B8rge
822,systir,systir,syster,https://en.wiktionary.org/wiki/systir#Old_Norse,https://en.wiktionary.org/wiki/systir,https://en.wiktionary.org/wiki/syster
823,systir,systir,søster,https://en.wiktionary.org/wiki/systir#Old_Norse,https://en.wiktionary.org/wiki/systir,https://en.wiktionary.org/wiki/s%C3%B8ster
824,sæta,sæta,sæta,https://en.wiktionary.org/wiki/s%C3%A6ta#Old_Norse,https://en.wiktionary.org/wiki/s%C3%A6ta,https://en.wiktionary.org/wiki/s%C3%A6ta
825,sæti,sæti,sæte,https://en.wiktionary.org/wiki/s%C3%A6ti#Old_Norse,https://en.wiktionary.org/wiki/s%C3%A6ti,https://en.wiktionary.org/wiki/s%C3%A6te
826,sœtr,sætur,søt,https://en.wiktionary.org/wiki/s%C5%93tr#Old_Norse,https://en.wiktionary.org/wiki/s%C3%A6tur,https://en.wiktionary.org/wiki/s%C3%B8t
827,síga,síga,siga,https://en.wiktionary.org/wiki/s%C3%ADga#Old_Norse,https://en.wiktionary.org/wiki/s%C3%ADga,https://en.wiktionary.org/wiki/siga
828,síða,síða,side,https://en.wiktionary.org/wiki/s%C3%AD%C3%B0a#Old_Norse,https://en.wiktionary.org/wiki/s%C3%AD%C3%B0a,https://en.wiktionary.org/wiki/side
829,sól,sól,sol,https://en.wiktionary.org/wiki/s%C3%B3l#Old_Norse,https://en.wiktionary.org/wiki/s%C3%B3l,https://en.wiktionary.org/wiki/sol
830,sótt,sótt,sott,https://en.wiktionary.org/wiki/s%C3%B3tt#Old_Norse,https://en.wiktionary.org/wiki/s%C3%B3tt,https://en.wiktionary.org/wiki/sott
831,sǫg,sög,sag,https://en.wiktionary.org/wiki/s%C7%ABg#Old_Norse,https://en.wiktionary.org/wiki/s%C3%B6g,https://en.wiktionary.org/wiki/sag
832,sǫk,sök,sak,https://en.wiktionary.org/wiki/s%C7%ABk#Old_Norse,https://en.wiktionary.org/wiki/s%C3%B6k,https://en.wiktionary.org/wiki/sak
833,søkkva,sökkva,søkka,https://en.wiktionary.org/wiki/s%C3%B8kkva#Old_Norse,https://en.wiktionary.org/wiki/s%C3%B6kkva,https://en.wiktionary.org/wiki/s%C3%B8kka
834,súla,súla,sule,https://en.wiktionary.org/wiki/s%C3%BAla#Old_Norse,https://en.wiktionary.org/wiki/s%C3%BAla,https://en.wiktionary.org/wiki/sule
835,súrr,súr,sur,https://en.wiktionary.org/wiki/s%C3%BArr#Old_Norse,https://en.wiktionary.org/wiki/s%C3%BAr,https://en.wiktionary.org/wiki/sur
836,sýn,sýn,syn,https://en.wiktionary.org/wiki/s%C3%BDn#Old_Norse,https://en.wiktionary.org/wiki/s%C3%BDn,https://en.wiktionary.org/wiki/syn
837,taka,taka,ta,https://en.wiktionary.org/wiki/taka#Old_Norse,https://en.wiktionary.org/wiki/taka,https://en.wiktionary.org/wiki/ta
838,taka,taka,taka,https://en.wiktionary.org/wiki/taka#Old_Norse,https://en.wiktionary.org/wiki/taka,https://en.wiktionary.org/wiki/taka
839,tala,tala,tala,https://en.wiktionary.org/wiki/tala#Old_Norse,https://en.wiktionary.org/wiki/tala,https://en.wiktionary.org/wiki/tala
840,tala,tala,tale,https://en.wiktionary.org/wiki/tala#Old_Norse,https://en.wiktionary.org/wiki/tala,https://en.wiktionary.org/wiki/tale
841,edit,tappi,bit,https://en.wiktionary.org/w/index.php?title=tappi&action=edit&section=11,https://en.wiktionary.org/wiki/tappi,https://en.wiktionary.org/wiki/bit
842,teigr,teigur,teig,https://en.wiktionary.org/wiki/teigr#Old_Norse,https://en.wiktionary.org/wiki/teigur,https://en.wiktionary.org/wiki/teig
843,teikn,teikn,teikn,https://en.wiktionary.org/wiki/teikn#Old_Norse,https://en.wiktionary.org/wiki/teikn,https://en.wiktionary.org/wiki/teikn
844,telja,telja,telje,https://en.wiktionary.org/wiki/telja#Old_Norse,https://en.wiktionary.org/wiki/telja,https://en.wiktionary.org/wiki/telje
845,temja,temja,temja,https://en.wiktionary.org/wiki/temja#Old_Norse,https://en.wiktionary.org/wiki/temja,https://en.wiktionary.org/wiki/temja
846,temja,temja,temje,https://en.wiktionary.org/wiki/temja#Old_Norse,https://en.wiktionary.org/wiki/temja,https://en.wiktionary.org/wiki/temje
847,teygja,teygja,tøye,https://en.wiktionary.org/wiki/teygja#Old_Norse,https://en.wiktionary.org/wiki/teygja,https://en.wiktionary.org/wiki/t%C3%B8ye
848,til,til,til,https://en.wiktionary.org/wiki/til#Old_Norse,https://en.wiktionary.org/wiki/til,https://en.wiktionary.org/wiki/til
849,tilfelli,tilfelli,tilfelle,https://en.wiktionary.org/wiki/tilfelli#Old_Norse,https://en.wiktionary.org/wiki/tilfelli,https://en.wiktionary.org/wiki/tilfelle
850,tin,tin,tinn,https://en.wiktionary.org/wiki/tin#Old_Norse,https://en.wiktionary.org/wiki/tin,https://en.wiktionary.org/wiki/tinn
851,tjaldr,tjaldur,tjeld,https://en.wiktionary.org/wiki/tjaldr#Old_Norse,https://en.wiktionary.org/wiki/tjaldur,https://en.wiktionary.org/wiki/tjeld
852,tjara,tjara,tjære,https://en.wiktionary.org/wiki/tjara#Old_Norse,https://en.wiktionary.org/wiki/tjara,https://en.wiktionary.org/wiki/tj%C3%A6re
853,tjá,tjá,te,https://en.wiktionary.org/wiki/tj%C3%A1#Old_Norse,https://en.wiktionary.org/wiki/tj%C3%A1,https://en.wiktionary.org/wiki/te
854,torg,torg,torg,https://en.wiktionary.org/wiki/torg#Old_Norse,https://en.wiktionary.org/wiki/torg,https://en.wiktionary.org/wiki/torg
855,troða,troða,trø,https://en.wiktionary.org/wiki/tro%C3%B0a#Old_Norse,https://en.wiktionary.org/wiki/tro%C3%B0a,https://en.wiktionary.org/wiki/tr%C3%B8
856,tunga,tunga,tunge,https://en.wiktionary.org/wiki/tunga#Old_Norse,https://en.wiktionary.org/wiki/tunga,https://en.wiktionary.org/wiki/tunge
857,tá,tá,tå,https://en.wiktionary.org/wiki/t%C3%A1#Old_Norse,https://en.wiktionary.org/wiki/t%C3%A1,https://en.wiktionary.org/wiki/t%C3%A5
858,tár,tár,tåre,https://en.wiktionary.org/wiki/t%C3%A1r#Old_Norse,https://en.wiktionary.org/wiki/t%C3%A1r,https://en.wiktionary.org/wiki/t%C3%A5re
859,tími,tími,time,https://en.wiktionary.org/wiki/t%C3%ADmi#Old_Norse,https://en.wiktionary.org/wiki/t%C3%ADmi,https://en.wiktionary.org/wiki/time
860,tíu,tíu,ti,https://en.wiktionary.org/wiki/t%C3%ADu#Old_Norse,https://en.wiktionary.org/wiki/t%C3%ADu,https://en.wiktionary.org/wiki/ti
861,tíundi,tíundi,tiande,https://en.wiktionary.org/wiki/t%C3%ADundi#Old_Norse,https://en.wiktionary.org/wiki/t%C3%ADundi,https://en.wiktionary.org/wiki/tiande
862,tíð,tíð,tid,https://en.wiktionary.org/wiki/t%C3%AD%C3%B0#Old_Norse,https://en.wiktionary.org/wiki/t%C3%AD%C3%B0,https://en.wiktionary.org/wiki/tid
863,tólf,tólf,tolv,https://en.wiktionary.org/wiki/t%C3%B3lf#Old_Norse,https://en.wiktionary.org/wiki/t%C3%B3lf,https://en.wiktionary.org/wiki/tolv
864,taufr,töfrar,Tau,https://en.wiktionary.org/wiki/taufr#Old_Norse,https://en.wiktionary.org/wiki/t%C3%B6frar,https://en.wiktionary.org/wiki/Tau
865,tǫnn,tönn,tann,https://en.wiktionary.org/wiki/t%C7%ABnn#Old_Norse,https://en.wiktionary.org/wiki/t%C3%B6nn,https://en.wiktionary.org/wiki/tann
866,tǫnn,tönn,tonn,https://en.wiktionary.org/wiki/t%C7%ABnn#Old_Norse,https://en.wiktionary.org/wiki/t%C3%B6nn,https://en.wiktionary.org/wiki/tonn
867,tún,tún,tun,https://en.wiktionary.org/wiki/t%C3%BAn#Old_Norse,https://en.wiktionary.org/wiki/t%C3%BAn,https://en.wiktionary.org/wiki/tun
868,týsdagr,týsdagur,tysdag,https://en.wiktionary.org/wiki/t%C3%BDsdagr#Old_Norse,https://en.wiktionary.org/wiki/t%C3%BDsdagur,https://en.wiktionary.org/wiki/tysdag
869,ull,ull,ull,https://en.wiktionary.org/wiki/ull#Old_Norse,https://en.wiktionary.org/wiki/ull,https://en.wiktionary.org/wiki/ull
870,um,um,om,https://en.wiktionary.org/wiki/um#Old_Norse,https://en.wiktionary.org/wiki/um,https://en.wiktionary.org/wiki/om
871,upp,upp,opp,https://en.wiktionary.org/wiki/upp#Old_Norse,https://en.wiktionary.org/wiki/upp,https://en.wiktionary.org/wiki/opp
872,upp,upp,på,https://en.wiktionary.org/wiki/upp#Old_Norse,https://en.wiktionary.org/wiki/upp,https://en.wiktionary.org/wiki/p%C3%A5
873,upphaf,upphaf,opphav,https://en.wiktionary.org/wiki/upphaf#Old_Norse,https://en.wiktionary.org/wiki/upphaf,https://en.wiktionary.org/wiki/opphav
874,uppi,uppi,oppe,https://en.wiktionary.org/wiki/uppi#Old_Norse,https://en.wiktionary.org/wiki/uppi,https://en.wiktionary.org/wiki/oppe
875,urð,urð,ur,https://en.wiktionary.org/wiki/ur%C3%B0#Old_Norse,https://en.wiktionary.org/wiki/ur%C3%B0,https://en.wiktionary.org/wiki/ur
876,oxi,uxi,okse,https://en.wiktionary.org/wiki/oxi#Old_Norse,https://en.wiktionary.org/wiki/uxi,https://en.wiktionary.org/wiki/okse
877,vagn,vagn,vogn,https://en.wiktionary.org/wiki/vagn#Old_Norse,https://en.wiktionary.org/wiki/vagn,https://en.wiktionary.org/wiki/vogn
878,edit,vaka,bit,https://en.wiktionary.org/w/index.php?title=vaka&action=edit&section=16,https://en.wiktionary.org/wiki/vaka,https://en.wiktionary.org/wiki/bit
879,vakna,vakna,vakna,https://en.wiktionary.org/wiki/vakna#Old_Norse,https://en.wiktionary.org/wiki/vakna,https://en.wiktionary.org/wiki/vakna
880,vald,vald,vald,https://en.wiktionary.org/wiki/vald#Old_Norse,https://en.wiktionary.org/wiki/vald,https://en.wiktionary.org/wiki/vald
881,valkyrja,valkyrja,valkyrje,https://en.wiktionary.org/wiki/valkyrja#Old_Norse,https://en.wiktionary.org/wiki/valkyrja,https://en.wiktionary.org/wiki/valkyrje
882,van-,van-,van-,https://en.wiktionary.org/wiki/van-#Old_Norse,https://en.wiktionary.org/wiki/van-,https://en.wiktionary.org/wiki/van-
883,vanta,vanta,vanta,https://en.wiktionary.org/wiki/vanta#Old_Norse,https://en.wiktionary.org/wiki/vanta,https://en.wiktionary.org/wiki/vanta
884,varr,var,var,https://en.wiktionary.org/wiki/varr#Old_Norse,https://en.wiktionary.org/wiki/var,https://en.wiktionary.org/wiki/var
885,vara,vara,vare,https://en.wiktionary.org/wiki/vara#Old_Norse,https://en.wiktionary.org/wiki/vara,https://en.wiktionary.org/wiki/vare
886,vara,vara,varsel,https://en.wiktionary.org/wiki/vara#Old_Norse,https://en.wiktionary.org/wiki/vara,https://en.wiktionary.org/wiki/varsel
887,vargr,vargur,varg,https://en.wiktionary.org/wiki/vargr#Old_Norse,https://en.wiktionary.org/wiki/vargur,https://en.wiktionary.org/wiki/varg
888,vatn,vatn,vatn,https://en.wiktionary.org/wiki/vatn#Old_Norse,https://en.wiktionary.org/wiki/vatn,https://en.wiktionary.org/wiki/vatn
889,vax,vax,voks,https://en.wiktionary.org/wiki/vax#Old_Norse,https://en.wiktionary.org/wiki/vax,https://en.wiktionary.org/wiki/voks
890,vaxa,vaxa,veksa,https://en.wiktionary.org/wiki/vaxa#Old_Norse,https://en.wiktionary.org/wiki/vaxa,https://en.wiktionary.org/wiki/veksa
891,vaxa,vaxa,vekse,https://en.wiktionary.org/wiki/vaxa#Old_Norse,https://en.wiktionary.org/wiki/vaxa,https://en.wiktionary.org/wiki/vekse
892,vaða,vaða,vada,https://en.wiktionary.org/wiki/va%C3%B0a#Old_Norse,https://en.wiktionary.org/wiki/va%C3%B0a,https://en.wiktionary.org/wiki/vada
893,vaða,vaða,vade,https://en.wiktionary.org/wiki/va%C3%B0a#Old_Norse,https://en.wiktionary.org/wiki/va%C3%B0a,https://en.wiktionary.org/wiki/vade
894,vefa,vefa,veva,https://en.wiktionary.org/wiki/vefa#Old_Norse,https://en.wiktionary.org/wiki/vefa,https://en.wiktionary.org/wiki/veva
895,vefja,vefja,vevja,https://en.wiktionary.org/wiki/vefja#Old_Norse,https://en.wiktionary.org/wiki/vefja,https://en.wiktionary.org/wiki/vevja
896,vefr,vefur,vev,https://en.wiktionary.org/wiki/vefr#Old_Norse,https://en.wiktionary.org/wiki/vefur,https://en.wiktionary.org/wiki/vev
897,vega,vega,vega,https://en.wiktionary.org/wiki/vega#Old_Norse,https://en.wiktionary.org/wiki/vega,https://en.wiktionary.org/wiki/vega
898,veggr,veggur,vegg,https://en.wiktionary.org/wiki/veggr#Old_Norse,https://en.wiktionary.org/wiki/veggur,https://en.wiktionary.org/wiki/vegg
899,vegr,vegur,veg,https://en.wiktionary.org/wiki/vegr#Old_Norse,https://en.wiktionary.org/wiki/vegur,https://en.wiktionary.org/wiki/veg
900,veifa,veifa,veive,https://en.wiktionary.org/wiki/veifa#Old_Norse,https://en.wiktionary.org/wiki/veifa,https://en.wiktionary.org/wiki/veive
901,veifa,veifa,vifta,https://en.wiktionary.org/wiki/veifa#Old_Norse,https://en.wiktionary.org/wiki/veifa,https://en.wiktionary.org/wiki/vifta
902,veikja,veikja,veika,https://en.wiktionary.org/wiki/veikja#Old_Norse,https://en.wiktionary.org/wiki/veikja,https://en.wiktionary.org/wiki/veika
903,veikja,veikja,veike,https://en.wiktionary.org/wiki/veikja#Old_Norse,https://en.wiktionary.org/wiki/veikja,https://en.wiktionary.org/wiki/veike
904,veikja,veikja,veikja,https://en.wiktionary.org/wiki/veikja#Old_Norse,https://en.wiktionary.org/wiki/veikja,https://en.wiktionary.org/wiki/veikja
905,veikja,veikja,veikje,https://en.wiktionary.org/wiki/veikja#Old_Norse,https://en.wiktionary.org/wiki/veikja,https://en.wiktionary.org/wiki/veikje
906,veikr,veikur,veik,https://en.wiktionary.org/wiki/veikr#Old_Norse,https://en.wiktionary.org/wiki/veikur,https://en.wiktionary.org/wiki/veik
907,vel,vel,vel,https://en.wiktionary.org/wiki/vel#Old_Norse,https://en.wiktionary.org/wiki/vel,https://en.wiktionary.org/wiki/vel
908,velja,velja,velja,https://en.wiktionary.org/wiki/velja#Old_Norse,https://en.wiktionary.org/wiki/velja,https://en.wiktionary.org/wiki/velja
909,vella,vella,olle,https://en.wiktionary.org/wiki/vella#Old_Norse,https://en.wiktionary.org/wiki/vella,https://en.wiktionary.org/wiki/olle
910,vella,vella,vella,https://en.wiktionary.org/wiki/vella#Old_Norse,https://en.wiktionary.org/wiki/vella,https://en.wiktionary.org/wiki/vella
911,velta,velta,velta,https://en.wiktionary.org/wiki/velta#Old_Norse,https://en.wiktionary.org/wiki/velta,https://en.wiktionary.org/wiki/velta
912,venda,venda,venda,https://en.wiktionary.org/wiki/venda#Old_Norse,https://en.wiktionary.org/wiki/venda,https://en.wiktionary.org/wiki/venda
913,vera,vera,vera,https://en.wiktionary.org/wiki/vera#Old_Norse,https://en.wiktionary.org/wiki/vera,https://en.wiktionary.org/wiki/vera
914,verja,verja,verja,https://en.wiktionary.org/wiki/verja#Old_Norse,https://en.wiktionary.org/wiki/verja,https://en.wiktionary.org/wiki/verja
915,verja,verja,verje,https://en.wiktionary.org/wiki/verja#Old_Norse,https://en.wiktionary.org/wiki/verja,https://en.wiktionary.org/wiki/verje
916,verða,verða,verta,https://en.wiktionary.org/wiki/ver%C3%B0a#Old_Norse,https://en.wiktionary.org/wiki/ver%C3%B0a,https://en.wiktionary.org/wiki/verta
917,verða,verða,verte,https://en.wiktionary.org/wiki/ver%C3%B0a#Old_Norse,https://en.wiktionary.org/wiki/ver%C3%B0a,https://en.wiktionary.org/wiki/verte
918,verǫld,veröld,verd,https://en.wiktionary.org/wiki/ver%C7%ABld#Old_Norse,https://en.wiktionary.org/wiki/ver%C3%B6ld,https://en.wiktionary.org/wiki/verd
919,veðja,veðja,vedda,https://en.wiktionary.org/wiki/ve%C3%B0ja#Old_Norse,https://en.wiktionary.org/wiki/ve%C3%B0ja,https://en.wiktionary.org/wiki/vedda
920,veðr,veður,ver,https://en.wiktionary.org/wiki/ve%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/ve%C3%B0ur,https://en.wiktionary.org/wiki/ver
921,veðr,veður,vêr,https://en.wiktionary.org/wiki/ve%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/ve%C3%B0ur,https://en.wiktionary.org/wiki/v%C3%AAr
922,vili,vilji,vilje,https://en.wiktionary.org/wiki/vili#Old_Norse,https://en.wiktionary.org/wiki/vilji,https://en.wiktionary.org/wiki/vilje
923,vinda,vinda,vinde,https://en.wiktionary.org/wiki/vinda#Old_Norse,https://en.wiktionary.org/wiki/vinda,https://en.wiktionary.org/wiki/vinde
924,vinna,vinna,vinna,https://en.wiktionary.org/wiki/vinna#Old_Norse,https://en.wiktionary.org/wiki/vinna,https://en.wiktionary.org/wiki/vinna
925,vinr,vinur,ven,https://en.wiktionary.org/wiki/vinr#Old_Norse,https://en.wiktionary.org/wiki/vinur,https://en.wiktionary.org/wiki/ven
926,vissa,vissa,visse,https://en.wiktionary.org/wiki/vissa#Old_Norse,https://en.wiktionary.org/wiki/vissa,https://en.wiktionary.org/wiki/visse
927,vit,vit,vett,https://en.wiktionary.org/wiki/vit#Old_Norse,https://en.wiktionary.org/wiki/vit,https://en.wiktionary.org/wiki/vett
928,vit,við,vett,https://en.wiktionary.org/wiki/vit#Old_Norse,https://en.wiktionary.org/wiki/vi%C3%B0,https://en.wiktionary.org/wiki/vett
929,vágr,vogur,våg,https://en.wiktionary.org/wiki/v%C3%A1gr#Old_Norse,https://en.wiktionary.org/wiki/vogur,https://en.wiktionary.org/wiki/v%C3%A5g
930,ván,von,von,https://en.wiktionary.org/wiki/v%C3%A1n#Old_Norse,https://en.wiktionary.org/wiki/von,https://en.wiktionary.org/wiki/von
931,vápn,vopn,våpen,https://en.wiktionary.org/wiki/v%C3%A1pn#Old_Norse,https://en.wiktionary.org/wiki/vopn,https://en.wiktionary.org/wiki/v%C3%A5pen
932,vár,vor,vår,https://en.wiktionary.org/wiki/v%C3%A1r#Old_Norse,https://en.wiktionary.org/wiki/vor,https://en.wiktionary.org/wiki/v%C3%A5r
933,vængr,vængur,veng,https://en.wiktionary.org/wiki/v%C3%A6ngr#Old_Norse,https://en.wiktionary.org/wiki/v%C3%A6ngur,https://en.wiktionary.org/wiki/veng
934,vænta,vænta,venta,https://en.wiktionary.org/wiki/v%C3%A6nta#Old_Norse,https://en.wiktionary.org/wiki/v%C3%A6nta,https://en.wiktionary.org/wiki/venta
935,væta,væta,væte,https://en.wiktionary.org/wiki/v%C3%A6ta#Old_Norse,https://en.wiktionary.org/wiki/v%C3%A6ta,https://en.wiktionary.org/wiki/v%C3%A6te
936,vér,vér,vi,https://en.wiktionary.org/wiki/v%C3%A9r#Old_Norse,https://en.wiktionary.org/wiki/v%C3%A9r,https://en.wiktionary.org/wiki/vi
937,vídd,vídd,vidd,https://en.wiktionary.org/wiki/v%C3%ADdd#Old_Norse,https://en.wiktionary.org/wiki/v%C3%ADdd,https://en.wiktionary.org/wiki/vidd
938,víf,víf,viv,https://en.wiktionary.org/wiki/v%C3%ADf#Old_Norse,https://en.wiktionary.org/wiki/v%C3%ADf,https://en.wiktionary.org/wiki/viv
939,vík,vík,vik,https://en.wiktionary.org/wiki/v%C3%ADk#Old_Norse,https://en.wiktionary.org/wiki/v%C3%ADk,https://en.wiktionary.org/wiki/vik
940,víss,vís,vis,https://en.wiktionary.org/wiki/v%C3%ADss#Old_Norse,https://en.wiktionary.org/wiki/v%C3%ADs,https://en.wiktionary.org/wiki/vis
941,víss,vís,viss,https://en.wiktionary.org/wiki/v%C3%ADss#Old_Norse,https://en.wiktionary.org/wiki/v%C3%ADs,https://en.wiktionary.org/wiki/viss
942,víðr,víður,vid,https://en.wiktionary.org/wiki/v%C3%AD%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/v%C3%AD%C3%B0ur,https://en.wiktionary.org/wiki/vid
943,vǫk,vök,vok,https://en.wiktionary.org/wiki/v%C7%ABk#Old_Norse,https://en.wiktionary.org/wiki/v%C3%B6k,https://en.wiktionary.org/wiki/vok
944,vǫk,vök,voka,https://en.wiktionary.org/wiki/v%C7%ABk#Old_Norse,https://en.wiktionary.org/wiki/v%C3%B6k,https://en.wiktionary.org/wiki/voka
945,vǫk,vök,vòk,https://en.wiktionary.org/wiki/v%C7%ABk#Old_Norse,https://en.wiktionary.org/wiki/v%C3%B6k,https://en.wiktionary.org/wiki/v%C3%B2k
946,vǫk,vök,vòka,https://en.wiktionary.org/wiki/v%C7%ABk#Old_Norse,https://en.wiktionary.org/wiki/v%C3%B6k,https://en.wiktionary.org/wiki/v%C3%B2ka
947,vǫllr,völlur,voll,https://en.wiktionary.org/wiki/v%C7%ABllr#Old_Norse,https://en.wiktionary.org/wiki/v%C3%B6llur,https://en.wiktionary.org/wiki/voll
948,vágr,Waage,våg,https://en.wiktionary.org/wiki/v%C3%A1gr#Old_Norse,https://en.wiktionary.org/wiki/Waage,https://en.wiktionary.org/wiki/v%C3%A5g
949,yfir,yfir,over,https://en.wiktionary.org/wiki/yfir#Old_Norse,https://en.wiktionary.org/wiki/yfir,https://en.wiktionary.org/wiki/over
950,yppa,yppa,yppe,https://en.wiktionary.org/wiki/yppa#Old_Norse,https://en.wiktionary.org/wiki/yppa,https://en.wiktionary.org/wiki/yppe
951,Áland,Áland,Åland,https://en.wiktionary.org/wiki/%C3%81land#Old_Norse,https://en.wiktionary.org/wiki/%C3%81land,https://en.wiktionary.org/wiki/%C3%85land
952,alfr,álfur,alv,https://en.wiktionary.org/wiki/alfr#Old_Norse,https://en.wiktionary.org/wiki/%C3%A1lfur,https://en.wiktionary.org/wiki/alv
953,ár,ár,år,https://en.wiktionary.org/wiki/%C3%A1r#Old_Norse,https://en.wiktionary.org/wiki/%C3%A1r,https://en.wiktionary.org/wiki/%C3%A5r
954,áss,ás,ås,https://en.wiktionary.org/wiki/%C3%A1ss#Old_Norse,https://en.wiktionary.org/wiki/%C3%A1s,https://en.wiktionary.org/wiki/%C3%A5s
955,átta,átta,åtte,https://en.wiktionary.org/wiki/%C3%A1tta#Old_Norse,https://en.wiktionary.org/wiki/%C3%A1tta,https://en.wiktionary.org/wiki/%C3%A5tte
956,ævi,ævi,æve,https://en.wiktionary.org/wiki/%C3%A6vi#Old_Norse,https://en.wiktionary.org/wiki/%C3%A6vi,https://en.wiktionary.org/wiki/%C3%A6ve
957,æðr,æður,åre,https://en.wiktionary.org/wiki/%C3%A6%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/%C3%A6%C3%B0ur,https://en.wiktionary.org/wiki/%C3%A5re
958,ek,ég,eg,https://en.wiktionary.org/wiki/ek#Old_Norse,https://en.wiktionary.org/wiki/%C3%A9g,https://en.wiktionary.org/wiki/eg
959,eta,éta,eta,https://en.wiktionary.org/wiki/eta#Old_Norse,https://en.wiktionary.org/wiki/%C3%A9ta,https://en.wiktionary.org/wiki/eta
960,í,í,fjor,https://en.wiktionary.org/wiki/%C3%AD#Old_Norse,https://en.wiktionary.org/wiki/%C3%AD,https://en.wiktionary.org/wiki/fjor
961,í,í,går,https://en.wiktionary.org/wiki/%C3%AD#Old_Norse,https://en.wiktionary.org/wiki/%C3%AD,https://en.wiktionary.org/wiki/g%C3%A5r
962,í,í,i,https://en.wiktionary.org/wiki/%C3%AD#Old_Norse,https://en.wiktionary.org/wiki/%C3%AD,https://en.wiktionary.org/wiki/i
963,íkorni,íkorni,ekorn,https://en.wiktionary.org/wiki/%C3%ADkorni#Old_Norse,https://en.wiktionary.org/wiki/%C3%ADkorni,https://en.wiktionary.org/wiki/ekorn
964,Írland,Írland,Irland,https://en.wiktionary.org/wiki/%C3%8Drland#Old_Norse,https://en.wiktionary.org/wiki/%C3%8Drland,https://en.wiktionary.org/wiki/Irland
965,íss,ís,is,https://en.wiktionary.org/wiki/%C3%ADss#Old_Norse,https://en.wiktionary.org/wiki/%C3%ADs,https://en.wiktionary.org/wiki/is
966,íþrótt,íþrótt,idrett,https://en.wiktionary.org/wiki/%C3%AD%C3%BEr%C3%B3tt#Old_Norse,https://en.wiktionary.org/wiki/%C3%AD%C3%BEr%C3%B3tt,https://en.wiktionary.org/wiki/idrett
