,Old Norse Root,Icelandic Word,Norwegian Bokmål Word,Old Norse URL,Icelandic URL,Norwegian Bokmål URL
485,minni,minni,minne,https://en.wiktionary.org/wiki/minni#Old_Norse,https://en.wiktionary.org/wiki/minni,https://en.wiktionary.org/wiki/minne
486,mistilteinn,mistilteinn,misteltein,https://en.wiktionary.org/wiki/mistilteinn#Old_Norse,https://en.wiktionary.org/wiki/mistilteinn,https://en.wiktionary.org/wiki/misteltein
487,miðr,miður,midje,https://en.wiktionary.org/wiki/mi%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/mi%C3%B0ur,https://en.wiktionary.org/wiki/midje
488,miðr,miður,midt,https://en.wiktionary.org/wiki/mi%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/mi%C3%B0ur,https://en.wiktionary.org/wiki/midt
489,mjǫl,mjöl,mjøl,https://en.wiktionary.org/wiki/mj%C7%ABl#Old_Norse,https://en.wiktionary.org/wiki/mj%C3%B6l,https://en.wiktionary.org/wiki/mj%C3%B8l
490,mjǫðm,mjöðm,mjødm,https://en.wiktionary.org/wiki/mj%C7%AB%C3%B0m#Old_Norse,https://en.wiktionary.org/wiki/mj%C3%B6%C3%B0m,https://en.wiktionary.org/wiki/mj%C3%B8dm
491,mjǫðr,mjöður,mjød,https://en.wiktionary.org/wiki/mj%C7%AB%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/mj%C3%B6%C3%B0ur,https://en.wiktionary.org/wiki/mj%C3%B8d
492,mjúkr,mjúkur,mjuk,https://en.wiktionary.org/wiki/mj%C3%BAkr#Old_Norse,https://en.wiktionary.org/wiki/mj%C3%BAkur,https://en.wiktionary.org/wiki/mjuk
493,mjúkr,mjúkur,myk,https://en.wiktionary.org/wiki/mj%C3%BAkr#Old_Norse,https://en.wiktionary.org/wiki/mj%C3%BAkur,https://en.wiktionary.org/wiki/myk
494,mold,mold,muld,https://en.wiktionary.org/wiki/mold#Old_Norse,https://en.wiktionary.org/wiki/mold,https://en.wiktionary.org/wiki/muld
495,morð,morð,mord,https://en.wiktionary.org/wiki/mor%C3%B0#Old_Norse,https://en.wiktionary.org/wiki/mor%C3%B0,https://en.wiktionary.org/wiki/mord
496,mosi,mosi,mose,https://en.wiktionary.org/wiki/mosi#Old_Norse,https://en.wiktionary.org/wiki/mosi,https://en.wiktionary.org/wiki/mose
497,muna,muna,monne,https://en.wiktionary.org/wiki/muna#Old_Norse,https://en.wiktionary.org/wiki/muna,https://en.wiktionary.org/wiki/monne
498,mynt,mynt,mynt,https://en.wiktionary.org/wiki/mynt#Old_Norse,https://en.wiktionary.org/wiki/mynt,https://en.wiktionary.org/wiki/mynt
499,myrkr,myrkur,mørk,https://en.wiktionary.org/wiki/myrkr#Old_Norse,https://en.wiktionary.org/wiki/myrkur,https://en.wiktionary.org/wiki/m%C3%B8rk
500,myrkr,myrkur,mørke,https://en.wiktionary.org/wiki/myrkr#Old_Norse,https://en.wiktionary.org/wiki/myrkur,https://en.wiktionary.org/wiki/m%C3%B8rke
501,myrða,myrða,myrde,https://en.wiktionary.org/wiki/myr%C3%B0a#Old_Norse,https://en.wiktionary.org/wiki/myr%C3%B0a,https://en.wiktionary.org/wiki/myrde
502,mál,mál,mål,https://en.wiktionary.org/wiki/m%C3%A1l#Old_Norse,https://en.wiktionary.org/wiki/m%C3%A1l,https://en.wiktionary.org/wiki/m%C3%A5l
503,mála,mála,male,https://en.wiktionary.org/wiki/m%C3%A1la#Old_Norse,https://en.wiktionary.org/wiki/m%C3%A1la,https://en.wiktionary.org/wiki/male
504,haugr,Málmey,haug,https://en.wiktionary.org/wiki/haugr#Old_Norse,https://en.wiktionary.org/wiki/M%C3%A1lmey,https://en.wiktionary.org/wiki/haug
505,malmr,málmur,malm,https://en.wiktionary.org/wiki/malmr#Old_Norse,https://en.wiktionary.org/wiki/m%C3%A1lmur,https://en.wiktionary.org/wiki/malm
506,máni,máni,måne,https://en.wiktionary.org/wiki/m%C3%A1ni#Old_Norse,https://en.wiktionary.org/wiki/m%C3%A1ni,https://en.wiktionary.org/wiki/m%C3%A5ne
507,már,már,måke,https://en.wiktionary.org/wiki/m%C3%A1r#Old_Norse,https://en.wiktionary.org/wiki/m%C3%A1r,https://en.wiktionary.org/wiki/m%C3%A5ke
508,már,már,måse,https://en.wiktionary.org/wiki/m%C3%A1r#Old_Norse,https://en.wiktionary.org/wiki/m%C3%A1r,https://en.wiktionary.org/wiki/m%C3%A5se
509,már,mávur,måke,https://en.wiktionary.org/wiki/m%C3%A1r#Old_Norse,https://en.wiktionary.org/wiki/m%C3%A1vur,https://en.wiktionary.org/wiki/m%C3%A5ke
510,már,mávur,måse,https://en.wiktionary.org/wiki/m%C3%A1r#Old_Norse,https://en.wiktionary.org/wiki/m%C3%A1vur,https://en.wiktionary.org/wiki/m%C3%A5se
511,mót,mót,mot,https://en.wiktionary.org/wiki/m%C3%B3t#Old_Norse,https://en.wiktionary.org/wiki/m%C3%B3t,https://en.wiktionary.org/wiki/mot
512,móðir,móðir,mor,https://en.wiktionary.org/wiki/m%C3%B3%C3%B0ir#Old_Norse,https://en.wiktionary.org/wiki/m%C3%B3%C3%B0ir,https://en.wiktionary.org/wiki/mor
513,mǫlr,mölur,møll,https://en.wiktionary.org/wiki/m%C7%ABlr#Old_Norse,https://en.wiktionary.org/wiki/m%C3%B6lur,https://en.wiktionary.org/wiki/m%C3%B8ll
514,mýrr,mýri,myr,https://en.wiktionary.org/wiki/m%C3%BDrr#Old_Norse,https://en.wiktionary.org/wiki/m%C3%BDri,https://en.wiktionary.org/wiki/myr
515,nafn,nafn,navn,https://en.wiktionary.org/wiki/nafn#Old_Norse,https://en.wiktionary.org/wiki/nafn,https://en.wiktionary.org/wiki/navn
516,nagl,nagli,negl,https://en.wiktionary.org/wiki/nagl#Old_Norse,https://en.wiktionary.org/wiki/nagli,https://en.wiktionary.org/wiki/negl
517,nakinn,nakinn,naken,https://en.wiktionary.org/wiki/nakinn#Old_Norse,https://en.wiktionary.org/wiki/nakinn,https://en.wiktionary.org/wiki/naken
518,nauð,nauð,nød,https://en.wiktionary.org/wiki/nau%C3%B0#Old_Norse,https://en.wiktionary.org/wiki/nau%C3%B0,https://en.wiktionary.org/wiki/n%C3%B8d
519,nefna,nefna,nevne,https://en.wiktionary.org/wiki/nefna#Old_Norse,https://en.wiktionary.org/wiki/nefna,https://en.wiktionary.org/wiki/nevne
520,niðr,niðji,ned,https://en.wiktionary.org/wiki/ni%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/ni%C3%B0ji,https://en.wiktionary.org/wiki/ned
521,niðr,niður,ned,https://en.wiktionary.org/wiki/ni%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/ni%C3%B0ur,https://en.wiktionary.org/wiki/ned
522,nǫkkurr,nokkur,noen,https://en.wiktionary.org/wiki/n%C7%ABkkurr#Old_Norse,https://en.wiktionary.org/wiki/nokkur,https://en.wiktionary.org/wiki/noen
523,norðr,norður,nord,https://en.wiktionary.org/wiki/nor%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/nor%C3%B0ur,https://en.wiktionary.org/wiki/nord
524,nábúi,nábúi,nabo,https://en.wiktionary.org/wiki/n%C3%A1b%C3%BAi#Old_Norse,https://en.wiktionary.org/wiki/n%C3%A1b%C3%BAi,https://en.wiktionary.org/wiki/nabo
525,nár,nár,nåe,https://en.wiktionary.org/wiki/n%C3%A1r#Old_Norse,https://en.wiktionary.org/wiki/n%C3%A1r,https://en.wiktionary.org/wiki/n%C3%A5e
526,náð,náð,nåde,https://en.wiktionary.org/wiki/n%C3%A1%C3%B0#Old_Norse,https://en.wiktionary.org/wiki/n%C3%A1%C3%B0,https://en.wiktionary.org/wiki/n%C3%A5de
527,nítján,nítján,nitten,https://en.wiktionary.org/wiki/n%C3%ADtj%C3%A1n#Old_Norse,https://en.wiktionary.org/wiki/n%C3%ADtj%C3%A1n,https://en.wiktionary.org/wiki/nitten
528,níu,níu,ni,https://en.wiktionary.org/wiki/n%C3%ADu#Old_Norse,https://en.wiktionary.org/wiki/n%C3%ADu,https://en.wiktionary.org/wiki/ni
529,níð,níð,ni-,https://en.wiktionary.org/wiki/n%C3%AD%C3%B0#Old_Norse,https://en.wiktionary.org/wiki/n%C3%AD%C3%B0,https://en.wiktionary.org/wiki/ni-
530,ofan,ofan,ovenfra,https://en.wiktionary.org/wiki/ofan#Old_Norse,https://en.wiktionary.org/wiki/ofan,https://en.wiktionary.org/wiki/ovenfra
531,ofn,ofn,ovn,https://en.wiktionary.org/wiki/ofn#Old_Norse,https://en.wiktionary.org/wiki/ofn,https://en.wiktionary.org/wiki/ovn
532,ok,og,og,https://en.wiktionary.org/wiki/ok#Old_Norse,https://en.wiktionary.org/wiki/og,https://en.wiktionary.org/wiki/og
533,ok,og,også,https://en.wiktionary.org/wiki/ok#Old_Norse,https://en.wiktionary.org/wiki/og,https://en.wiktionary.org/wiki/ogs%C3%A5
534,ok,og,åk,https://en.wiktionary.org/wiki/ok#Old_Norse,https://en.wiktionary.org/wiki/og,https://en.wiktionary.org/wiki/%C3%A5k
535,ok,ok,og,https://en.wiktionary.org/wiki/ok#Old_Norse,https://en.wiktionary.org/wiki/ok,https://en.wiktionary.org/wiki/og
536,ok,ok,også,https://en.wiktionary.org/wiki/ok#Old_Norse,https://en.wiktionary.org/wiki/ok,https://en.wiktionary.org/wiki/ogs%C3%A5
537,ok,ok,åk,https://en.wiktionary.org/wiki/ok#Old_Norse,https://en.wiktionary.org/wiki/ok,https://en.wiktionary.org/wiki/%C3%A5k
538,opinn,opinn,åpen,https://en.wiktionary.org/wiki/opinn#Old_Norse,https://en.wiktionary.org/wiki/opinn,https://en.wiktionary.org/wiki/%C3%A5pen
539,opna,opna,åpne,https://en.wiktionary.org/wiki/opna#Old_Norse,https://en.wiktionary.org/wiki/opna,https://en.wiktionary.org/wiki/%C3%A5pne
540,Orkneyjar,Orkneyjar,Orknøyene,https://en.wiktionary.org/wiki/Orkneyjar#Old_Norse,https://en.wiktionary.org/wiki/Orkneyjar,https://en.wiktionary.org/wiki/Orkn%C3%B8yene
541,ormr,ormur,orm,https://en.wiktionary.org/wiki/ormr#Old_Norse,https://en.wiktionary.org/wiki/ormur,https://en.wiktionary.org/wiki/orm
542,orð,orð,ord,https://en.wiktionary.org/wiki/or%C3%B0#Old_Norse,https://en.wiktionary.org/wiki/or%C3%B0,https://en.wiktionary.org/wiki/ord
543,ostr,ostur,ost,https://en.wiktionary.org/wiki/ostr#Old_Norse,https://en.wiktionary.org/wiki/ostur,https://en.wiktionary.org/wiki/ost
544,panna,panna,panne,https://en.wiktionary.org/wiki/panna#Old_Norse,https://en.wiktionary.org/wiki/panna,https://en.wiktionary.org/wiki/panne
545,pinni,pinni,pinne,https://en.wiktionary.org/wiki/pinni#Old_Norse,https://en.wiktionary.org/wiki/pinni,https://en.wiktionary.org/wiki/pinne
546,plaz,pláss,plass,https://en.wiktionary.org/wiki/plaz#Old_Norse,https://en.wiktionary.org/wiki/pl%C3%A1ss,https://en.wiktionary.org/wiki/plass
547,plógr,plógur,plog,https://en.wiktionary.org/wiki/pl%C3%B3gr#Old_Norse,https://en.wiktionary.org/wiki/pl%C3%B3gur,https://en.wiktionary.org/wiki/plog
548,plóma,plóma,plomme,https://en.wiktionary.org/wiki/pl%C3%B3ma#Old_Norse,https://en.wiktionary.org/wiki/pl%C3%B3ma,https://en.wiktionary.org/wiki/plomme
549,prófa,prófa,prøve,https://en.wiktionary.org/wiki/pr%C3%B3fa#Old_Norse,https://en.wiktionary.org/wiki/pr%C3%B3fa,https://en.wiktionary.org/wiki/pr%C3%B8ve
550,pyttr,pyttur,pytt,https://en.wiktionary.org/wiki/pyttr#Old_Norse,https://en.wiktionary.org/wiki/pyttur,https://en.wiktionary.org/wiki/pytt
551,páskar,páskar,påske,https://en.wiktionary.org/wiki/p%C3%A1skar#Old_Norse,https://en.wiktionary.org/wiki/p%C3%A1skar,https://en.wiktionary.org/wiki/p%C3%A5ske
552,píka,pía,pike,https://en.wiktionary.org/wiki/p%C3%ADka#Old_Norse,https://en.wiktionary.org/wiki/p%C3%ADa,https://en.wiktionary.org/wiki/pike
553,píka,píka,pike,https://en.wiktionary.org/wiki/p%C3%ADka#Old_Norse,https://en.wiktionary.org/wiki/p%C3%ADka,https://en.wiktionary.org/wiki/pike
554,rass,rass,rasshol,https://en.wiktionary.org/wiki/rass#Old_Norse,https://en.wiktionary.org/wiki/rass,https://en.wiktionary.org/wiki/rasshol
555,rass,rass,rasshøl,https://en.wiktionary.org/wiki/rass#Old_Norse,https://en.wiktionary.org/wiki/rass,https://en.wiktionary.org/wiki/rassh%C3%B8l
556,rauf,rauf,ræv,https://en.wiktionary.org/wiki/rauf#Old_Norse,https://en.wiktionary.org/wiki/rauf,https://en.wiktionary.org/wiki/r%C3%A6v
557,raust,raust,røst,https://en.wiktionary.org/wiki/raust#Old_Norse,https://en.wiktionary.org/wiki/raust,https://en.wiktionary.org/wiki/r%C3%B8st
558,rauðr,rauður,rød,https://en.wiktionary.org/wiki/rau%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/rau%C3%B0ur,https://en.wiktionary.org/wiki/r%C3%B8d
559,rauðr,rauður,rødt,https://en.wiktionary.org/wiki/rau%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/rau%C3%B0ur,https://en.wiktionary.org/wiki/r%C3%B8dt
560,regn,regn,regn,https://en.wiktionary.org/wiki/regn#Old_Norse,https://en.wiktionary.org/wiki/regn,https://en.wiktionary.org/wiki/regn
561,regnbogi,regnbogi,regnboge,https://en.wiktionary.org/wiki/regnbogi#Old_Norse,https://en.wiktionary.org/wiki/regnbogi,https://en.wiktionary.org/wiki/regnboge
562,regnbogi,regnbogi,regnbue,https://en.wiktionary.org/wiki/regnbogi#Old_Norse,https://en.wiktionary.org/wiki/regnbogi,https://en.wiktionary.org/wiki/regnbue
563,reiða,reiða,re,https://en.wiktionary.org/wiki/rei%C3%B0a#Old_Norse,https://en.wiktionary.org/wiki/rei%C3%B0a,https://en.wiktionary.org/wiki/re
564,reykr,reykur,røyk,https://en.wiktionary.org/wiki/reykr#Old_Norse,https://en.wiktionary.org/wiki/reykur,https://en.wiktionary.org/wiki/r%C3%B8yk
565,rif,rif,ribbein,https://en.wiktionary.org/wiki/rif#Old_Norse,https://en.wiktionary.org/wiki/rif,https://en.wiktionary.org/wiki/ribbein
566,risi,risi,rise,https://en.wiktionary.org/wiki/risi#Old_Norse,https://en.wiktionary.org/wiki/risi,https://en.wiktionary.org/wiki/rise
567,rjúka,rjúka,ryke,https://en.wiktionary.org/wiki/rj%C3%BAka#Old_Norse,https://en.wiktionary.org/wiki/rj%C3%BAka,https://en.wiktionary.org/wiki/ryke
568,rjúpa,rjúpa,rype,https://en.wiktionary.org/wiki/rj%C3%BApa#Old_Norse,https://en.wiktionary.org/wiki/rj%C3%BApa,https://en.wiktionary.org/wiki/rype
569,rokkr,rokkur,rokk,https://en.wiktionary.org/wiki/rokkr#Old_Norse,https://en.wiktionary.org/wiki/rokkur,https://en.wiktionary.org/wiki/rokk
570,rotna,rotna,råtne,https://en.wiktionary.org/wiki/rotna#Old_Norse,https://en.wiktionary.org/wiki/rotna,https://en.wiktionary.org/wiki/r%C3%A5tne
571,rykkja,rukka,rykke,https://en.wiktionary.org/wiki/rykkja#Old_Norse,https://en.wiktionary.org/wiki/rukka,https://en.wiktionary.org/wiki/rykke
572,ryðja,ryðja,rydde,https://en.wiktionary.org/wiki/ry%C3%B0ja#Old_Norse,https://en.wiktionary.org/wiki/ry%C3%B0ja,https://en.wiktionary.org/wiki/rydde
573,rán,rán,ran,https://en.wiktionary.org/wiki/r%C3%A1n#Old_Norse,https://en.wiktionary.org/wiki/r%C3%A1n,https://en.wiktionary.org/wiki/ran
574,ráða,ráða,råde,https://en.wiktionary.org/wiki/r%C3%A1%C3%B0a#Old_Norse,https://en.wiktionary.org/wiki/r%C3%A1%C3%B0a,https://en.wiktionary.org/wiki/r%C3%A5de
575,réttr,réttur,rett,https://en.wiktionary.org/wiki/r%C3%A9ttr#Old_Norse,https://en.wiktionary.org/wiki/r%C3%A9ttur,https://en.wiktionary.org/wiki/rett
576,ríkr,ríkur,rik,https://en.wiktionary.org/wiki/r%C3%ADkr#Old_Norse,https://en.wiktionary.org/wiki/r%C3%ADkur,https://en.wiktionary.org/wiki/rik
577,ríða,ríða,ri,https://en.wiktionary.org/wiki/r%C3%AD%C3%B0a#Old_Norse,https://en.wiktionary.org/wiki/r%C3%AD%C3%B0a,https://en.wiktionary.org/wiki/ri
578,ríða,ríða,ride,https://en.wiktionary.org/wiki/r%C3%AD%C3%B0a#Old_Norse,https://en.wiktionary.org/wiki/r%C3%AD%C3%B0a,https://en.wiktionary.org/wiki/ride
579,ríða,ríða,vri,https://en.wiktionary.org/wiki/r%C3%AD%C3%B0a#Old_Norse,https://en.wiktionary.org/wiki/r%C3%AD%C3%B0a,https://en.wiktionary.org/wiki/vri
580,ró,ró,ro,https://en.wiktionary.org/wiki/r%C3%B3#Old_Norse,https://en.wiktionary.org/wiki/r%C3%B3,https://en.wiktionary.org/wiki/ro
581,rugr,rúgur,rug,https://en.wiktionary.org/wiki/rugr#Old_Norse,https://en.wiktionary.org/wiki/r%C3%BAgur,https://en.wiktionary.org/wiki/rug
582,rúm,rúm,rom,https://en.wiktionary.org/wiki/r%C3%BAm#Old_Norse,https://en.wiktionary.org/wiki/r%C3%BAm,https://en.wiktionary.org/wiki/rom
583,samna,safna,samle,https://en.wiktionary.org/wiki/samna#Old_Norse,https://en.wiktionary.org/wiki/safna,https://en.wiktionary.org/wiki/samle
584,sakna,sakna,sakn,https://en.wiktionary.org/wiki/sakna#Old_Norse,https://en.wiktionary.org/wiki/sakna,https://en.wiktionary.org/wiki/sakn
585,sakna,sakna,savn,https://en.wiktionary.org/wiki/sakna#Old_Norse,https://en.wiktionary.org/wiki/sakna,https://en.wiktionary.org/wiki/savn
586,sakna,sakna,savne,https://en.wiktionary.org/wiki/sakna#Old_Norse,https://en.wiktionary.org/wiki/sakna,https://en.wiktionary.org/wiki/savne
587,salr,salur,sal,https://en.wiktionary.org/wiki/salr#Old_Norse,https://en.wiktionary.org/wiki/salur,https://en.wiktionary.org/wiki/sal
588,sannr,sannur,sann,https://en.wiktionary.org/wiki/sannr#Old_Norse,https://en.wiktionary.org/wiki/sannur,https://en.wiktionary.org/wiki/sann
589,sjaután,sautján,sytten,https://en.wiktionary.org/wiki/sjaut%C3%A1n#Old_Norse,https://en.wiktionary.org/wiki/sautj%C3%A1n,https://en.wiktionary.org/wiki/sytten
590,sauðr,sauður,sau,https://en.wiktionary.org/wiki/sau%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/sau%C3%B0ur,https://en.wiktionary.org/wiki/sau
591,segja,segja,si,https://en.wiktionary.org/wiki/segja#Old_Norse,https://en.wiktionary.org/wiki/segja,https://en.wiktionary.org/wiki/si
592,seinn,seinn,sein,https://en.wiktionary.org/wiki/seinn#Old_Norse,https://en.wiktionary.org/wiki/seinn,https://en.wiktionary.org/wiki/sein
593,seinn,seinn,sen,https://en.wiktionary.org/wiki/seinn#Old_Norse,https://en.wiktionary.org/wiki/seinn,https://en.wiktionary.org/wiki/sen
594,seiðr,seiður,sei,https://en.wiktionary.org/wiki/sei%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/sei%C3%B0ur,https://en.wiktionary.org/wiki/sei
595,sekkr,sekkur,sekk,https://en.wiktionary.org/wiki/sekkr#Old_Norse,https://en.wiktionary.org/wiki/sekkur,https://en.wiktionary.org/wiki/sekk
596,selja,selja,selge,https://en.wiktionary.org/wiki/selja#Old_Norse,https://en.wiktionary.org/wiki/selja,https://en.wiktionary.org/wiki/selge
597,selja,selja,selje,https://en.wiktionary.org/wiki/selja#Old_Norse,https://en.wiktionary.org/wiki/selja,https://en.wiktionary.org/wiki/selje
598,senda,senda,sende,https://en.wiktionary.org/wiki/senda#Old_Norse,https://en.wiktionary.org/wiki/senda,https://en.wiktionary.org/wiki/sende
599,sess,sess,sess,https://en.wiktionary.org/wiki/sess#Old_Norse,https://en.wiktionary.org/wiki/sess,https://en.wiktionary.org/wiki/sess
600,setja,setja,sette,https://en.wiktionary.org/wiki/setja#Old_Norse,https://en.wiktionary.org/wiki/setja,https://en.wiktionary.org/wiki/sette
601,sex,sex,seks,https://en.wiktionary.org/wiki/sex#Old_Norse,https://en.wiktionary.org/wiki/sex,https://en.wiktionary.org/wiki/seks
602,sextán,sextán,seksten,https://en.wiktionary.org/wiki/sext%C3%A1n#Old_Norse,https://en.wiktionary.org/wiki/sext%C3%A1n,https://en.wiktionary.org/wiki/seksten
603,sigla,sigla,segle,https://en.wiktionary.org/wiki/sigla#Old_Norse,https://en.wiktionary.org/wiki/sigla,https://en.wiktionary.org/wiki/segle
604,sigla,sigla,seile,https://en.wiktionary.org/wiki/sigla#Old_Norse,https://en.wiktionary.org/wiki/sigla,https://en.wiktionary.org/wiki/seile
605,sigr,sigur,seier,https://en.wiktionary.org/wiki/sigr#Old_Norse,https://en.wiktionary.org/wiki/sigur,https://en.wiktionary.org/wiki/seier
606,silfr,silfur,sølv,https://en.wiktionary.org/wiki/silfr#Old_Norse,https://en.wiktionary.org/wiki/silfur,https://en.wiktionary.org/wiki/s%C3%B8lv
607,sinn,sinn,sin,https://en.wiktionary.org/wiki/sinn#Old_Norse,https://en.wiktionary.org/wiki/sinn,https://en.wiktionary.org/wiki/sin
608,sinn,sinni,sin,https://en.wiktionary.org/wiki/sinn#Old_Norse,https://en.wiktionary.org/wiki/sinni,https://en.wiktionary.org/wiki/sin
609,sitja,sitja,sitte,https://en.wiktionary.org/wiki/sitja#Old_Norse,https://en.wiktionary.org/wiki/sitja,https://en.wiktionary.org/wiki/sitte
610,sjaldan,sjaldan,sjelden,https://en.wiktionary.org/wiki/sjaldan#Old_Norse,https://en.wiktionary.org/wiki/sjaldan,https://en.wiktionary.org/wiki/sjelden
611,sétti,sjötti,sjette,https://en.wiktionary.org/wiki/s%C3%A9tti#Old_Norse,https://en.wiktionary.org/wiki/sj%C3%B6tti,https://en.wiktionary.org/wiki/sjette
612,sjaundi,sjöundi,sjuende,https://en.wiktionary.org/wiki/sjaundi#Old_Norse,https://en.wiktionary.org/wiki/sj%C3%B6undi,https://en.wiktionary.org/wiki/sjuende
613,sjaundi,sjöundi,syvende,https://en.wiktionary.org/wiki/sjaundi#Old_Norse,https://en.wiktionary.org/wiki/sj%C3%B6undi,https://en.wiktionary.org/wiki/syvende
614,sjúkr,sjúkur,sjuk,https://en.wiktionary.org/wiki/sj%C3%BAkr#Old_Norse,https://en.wiktionary.org/wiki/sj%C3%BAkur,https://en.wiktionary.org/wiki/sjuk
615,sjúkr,sjúkur,syk,https://en.wiktionary.org/wiki/sj%C3%BAkr#Old_Norse,https://en.wiktionary.org/wiki/sj%C3%BAkur,https://en.wiktionary.org/wiki/syk
616,skapt,skaft,skaft,https://en.wiktionary.org/wiki/skapt#Old_Norse,https://en.wiktionary.org/wiki/skaft,https://en.wiktionary.org/wiki/skaft
617,skapa,skapa,skape,https://en.wiktionary.org/wiki/skapa#Old_Norse,https://en.wiktionary.org/wiki/skapa,https://en.wiktionary.org/wiki/skape
618,skapa,skapa,skaper,https://en.wiktionary.org/wiki/skapa#Old_Norse,https://en.wiktionary.org/wiki/skapa,https://en.wiktionary.org/wiki/skaper
619,skaði,skaði,skade,https://en.wiktionary.org/wiki/ska%C3%B0i#Old_Norse,https://en.wiktionary.org/wiki/ska%C3%B0i,https://en.wiktionary.org/wiki/skade
620,skeið,skeið,skei,https://en.wiktionary.org/wiki/skei%C3%B0#Old_Norse,https://en.wiktionary.org/wiki/skei%C3%B0,https://en.wiktionary.org/wiki/skei
621,skeið,skeið,skje,https://en.wiktionary.org/wiki/skei%C3%B0#Old_Norse,https://en.wiktionary.org/wiki/skei%C3%B0,https://en.wiktionary.org/wiki/skje
622,skel,skel,skjell,https://en.wiktionary.org/wiki/skel#Old_Norse,https://en.wiktionary.org/wiki/skel,https://en.wiktionary.org/wiki/skjell
623,skepna,skepna,skjebne,https://en.wiktionary.org/wiki/skepna#Old_Norse,https://en.wiktionary.org/wiki/skepna,https://en.wiktionary.org/wiki/skjebne
624,skilja,skilja,skille,https://en.wiktionary.org/wiki/skilja#Old_Norse,https://en.wiktionary.org/wiki/skilja,https://en.wiktionary.org/wiki/skille
625,skinn,skinn,skinn,https://en.wiktionary.org/wiki/skinn#Old_Norse,https://en.wiktionary.org/wiki/skinn,https://en.wiktionary.org/wiki/skinn
626,skip,skip,skip,https://en.wiktionary.org/wiki/skip#Old_Norse,https://en.wiktionary.org/wiki/skip,https://en.wiktionary.org/wiki/skip
627,skjóta,skjóta,skyte,https://en.wiktionary.org/wiki/skj%C3%B3ta#Old_Norse,https://en.wiktionary.org/wiki/skj%C3%B3ta,https://en.wiktionary.org/wiki/skyte
628,skoða,skoða,skue,https://en.wiktionary.org/wiki/sko%C3%B0a#Old_Norse,https://en.wiktionary.org/wiki/sko%C3%B0a,https://en.wiktionary.org/wiki/skue
629,skrifa,skrifa,skrive,https://en.wiktionary.org/wiki/skrifa#Old_Norse,https://en.wiktionary.org/wiki/skrifa,https://en.wiktionary.org/wiki/skrive
630,skuggi,skuggi,skygge,https://en.wiktionary.org/wiki/skuggi#Old_Norse,https://en.wiktionary.org/wiki/skuggi,https://en.wiktionary.org/wiki/skygge
631,skuld,skuld,skyld,https://en.wiktionary.org/wiki/skuld#Old_Norse,https://en.wiktionary.org/wiki/skuld,https://en.wiktionary.org/wiki/skyld
632,skulu,skulu,skulle,https://en.wiktionary.org/wiki/skulu#Old_Norse,https://en.wiktionary.org/wiki/skulu,https://en.wiktionary.org/wiki/skulle
633,skynja,skynja,skjønne,https://en.wiktionary.org/wiki/skynja#Old_Norse,https://en.wiktionary.org/wiki/skynja,https://en.wiktionary.org/wiki/skj%C3%B8nne
634,skyr,skyr,skjør,https://en.wiktionary.org/wiki/skyr#Old_Norse,https://en.wiktionary.org/wiki/skyr,https://en.wiktionary.org/wiki/skj%C3%B8r
635,skák,skák,sjakk,https://en.wiktionary.org/wiki/sk%C3%A1k#Old_Norse,https://en.wiktionary.org/wiki/sk%C3%A1k,https://en.wiktionary.org/wiki/sjakk
636,skál,skál,skål,https://en.wiktionary.org/wiki/sk%C3%A1l#Old_Norse,https://en.wiktionary.org/wiki/sk%C3%A1l,https://en.wiktionary.org/wiki/sk%C3%A5l
637,skína,skína,skinne,https://en.wiktionary.org/wiki/sk%C3%ADna#Old_Norse,https://en.wiktionary.org/wiki/sk%C3%ADna,https://en.wiktionary.org/wiki/skinne
638,ský,ský,sky,https://en.wiktionary.org/wiki/sk%C3%BD#Old_Norse,https://en.wiktionary.org/wiki/sk%C3%BD,https://en.wiktionary.org/wiki/sky
639,slag,slag,slag,https://en.wiktionary.org/wiki/slag#Old_Norse,https://en.wiktionary.org/wiki/slag,https://en.wiktionary.org/wiki/slag
640,smiðr,smiður,smed,https://en.wiktionary.org/wiki/smi%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/smi%C3%B0ur,https://en.wiktionary.org/wiki/smed
641,smár,smár,små,https://en.wiktionary.org/wiki/sm%C3%A1r#Old_Norse,https://en.wiktionary.org/wiki/sm%C3%A1r,https://en.wiktionary.org/wiki/sm%C3%A5
642,smíða,smíða,smi,https://en.wiktionary.org/wiki/sm%C3%AD%C3%B0a#Old_Norse,https://en.wiktionary.org/wiki/sm%C3%AD%C3%B0a,https://en.wiktionary.org/wiki/smi
643,snigill,snigill,snile,https://en.wiktionary.org/wiki/snigill#Old_Norse,https://en.wiktionary.org/wiki/snigill,https://en.wiktionary.org/wiki/snile
